Lines,Lon,VehicleNumber,Time,Lat,Brigade,download_id
35,20.999844,4230,2024-01-22 15:59:13,52.18662,6,15
10,20.999931,4231,2024-01-22 15:59:34,52.187847,6,15
7,20.9441,4232,2024-01-22 20:57:20,52.1763,6,15
15,20.999039,4233,2024-01-22 19:41:16,52.187637,9,15
17,21.002062,4234,2024-01-22 20:57:19,52.188145,9,15
76,20.933582,4235,2024-01-22 20:57:19,52.299473,10,15
35,21.000156,4236,2024-01-22 19:20:47,52.186398,2,15
18,21.000103,4237,2024-01-22 19:16:14,52.187057,3,15
17,21.000134,4238,2024-01-22 19:18:17,52.186447,12,15
76,20.93038,4239,2024-01-22 20:57:20,52.223644,9,15
76,21.021908,4240,2024-01-22 20:57:21,52.18963,013,15
17,20.950256,4241,2024-01-22 20:57:19,52.34062,3,15
10,21.000048,4242,2024-01-22 18:13:42,52.18752,4,15
9,21.000967,4243,2024-01-22 19:46:16,52.186172,9,15
18,21.00008,4244,2024-01-22 12:37:06,52.18757,10,15
76,20.914848,4245,2024-01-22 20:57:19,52.23279,7,15
10,21.000717,4246,2024-01-22 20:57:20,52.187576,4,15
10,20.999039,4247,2024-01-22 19:41:36,52.187057,5,15
15,21.000195,4248,2024-01-22 20:11:42,52.1864,2,15
31,21.000610000000002,4249,2024-01-22 20:57:21,52.1867,1,15
76,20.93223,4250,2024-01-22 19:08:15,52.300205,015,15
76,20.916,4251,2024-01-22 20:57:18,52.254,2,15
76,20.931229,4252,2024-01-22 19:24:50,52.299538,8,15
18,21.000494,4253,2024-01-22 20:57:20,52.186279999999996,2,15
10,21.018358,4254,2024-01-22 20:57:20,52.189255,010,15
18,21.000006,4255,2024-01-22 15:44:47,52.186596,1,15
10,21.016027,4259,2024-01-22 20:57:17,52.168095,3,15
10,21.024454,4260,2024-01-22 20:57:17,52.192238,09,15
76,20.932892,4261,2024-01-22 20:57:22,52.269066,6,15
76,20.931578,4262,2024-01-22 20:42:58,52.298504,1,15
76,20.934668,4263,2024-01-22 20:57:16,52.277985,11,15
31,21.016764,4264,2024-01-22 20:57:21,52.18903,3,15
17,20.9917,4265,2024-01-22 20:57:20,52.2441,22,15
17,20.994164,4266,2024-01-22 20:57:18,52.24127,1,15
76,20.931372,4267,2024-01-22 19:22:53,52.299004,12,15
76,20.925444,4268,2024-01-22 20:57:21,52.260555,5,15
17,20.988852,4269,2024-01-22 20:57:17,52.18192,10,15
17,21.000118,4270,2024-01-22 20:57:19,52.18782,7,15
15,20.993889,4271,2024-01-22 20:57:17,52.26111,6,15
10,20.999971,4272,2024-01-22 15:00:22,52.186924,011,15
17,20.967716,4273,2024-01-22 20:57:21,52.31427,5,15
31,21.001143,4275,2024-01-22 20:57:18,52.178642,2,15
18,21.00817,4276,2024-01-22 20:57:19,52.188805,012,15
33,20.931347,4277,2024-01-22 18:58:21,52.299152,8,15
10,20.998632,4279,2024-01-22 20:57:19,52.23223,1,15
18,21.014547,4280,2024-01-22 20:57:18,52.26225,10,15
76,20.929108,4282,2024-01-22 20:57:20,52.223427,015,15
17,21.017658,4283,2024-01-22 20:56:30,52.16855,26,15
10,21.000195,4285,2024-01-22 20:14:28,52.186153,011,15
17,20.929014,1282,2024-01-21 19:52:06,52.298424,013,16
7,21.054699,1298,2024-01-22 15:53:19,52.255978,09,16
7,21.054062,1312,2024-01-19 15:59:54,52.255634,012,16
17,20.928846,1314,2024-01-22 17:36:09,52.298576,013,16
4,20.929523,1318,2024-01-19 17:21:02,52.29822,014,16
25,21.054245,1324,2024-01-22 12:30:08,52.255898,013,16
22,20.973936,1364,2024-01-22 20:58:23,52.233498,013,16
25,21.000998,1388,2024-01-22 20:58:24,52.186333,8,16
28,20.911966,1390,2024-01-22 20:58:23,52.245007,1,16
28,20.987623,1392,2024-01-22 20:58:23,52.256474,5,16
15,20.999935,1394,2024-01-22 07:18:17,52.187542,013,16
15,20.985437,1396,2024-01-22 20:58:19,52.219437,011,16
17,21.001816,1398,2024-01-22 20:58:21,52.195164,015,16
15,21.00104,1402,2024-01-22 18:56:45,52.18658,011,16
15,21.024315,1404,2024-01-22 20:58:22,52.1943,013,16
25,21.053616,1408,2024-01-22 17:50:09,52.25562,013,16
25,21.024755,1410,2024-01-22 20:58:21,52.23263,013,16
25,21.054285,1412,2024-01-22 19:57:56,52.255833,012,16
7,21.055016,1416,2024-01-22 15:30:41,52.25608,012,16
25,21.054434,1428,2024-01-19 16:24:12,52.25574,012,16
7,21.055443,1440,2024-01-22 20:24:24,52.25617,09,16
7,21.053291,1442,2024-01-22 18:54:13,52.255768,012,16
7,21.053715,1448,2024-01-22 10:42:57,52.255783,012,16
25,21.000977,1452,2024-01-22 19:19:46,52.18681,8,16
25,21.046888,1460,2024-01-22 20:58:19,52.247967,011,16
25,21.000341,1464,2024-01-22 20:58:21,52.187775,1,16
17,20.97117,1466,2024-01-22 20:58:21,52.272312,016,16
25,21.00107,1468,2024-01-22 20:58:20,52.186478,6,16
28,20.946959,2008,2024-01-22 20:58:22,52.271164,4,16
22,20.97887,2012,2024-01-22 20:58:23,52.236465,011,16
22,21.05099,2020,2024-01-22 20:58:23,52.23918,012,16
28,20.974295,2022,2024-01-22 20:58:24,52.233562,4,16
24,20.972916,2026,2024-01-22 20:58:22,52.23271,013,16
28,20.972437,2034,2024-01-22 20:58:22,52.23237,1,16
23,20.924822,2040,2024-01-22 20:58:22,52.26016,09,16
23,20.99864,2042,2024-01-22 20:58:22,52.243584,08,16
24,20.974754,2052,2024-01-22 20:58:25,52.233574,014,16
35,20.972952,2054,2024-01-22 20:49:48,52.23231,7,16
35,20.972725,2056,2024-01-22 14:30:56,52.232944,011,16
35,20.943846,2058,2024-01-22 20:58:24,52.27136,3,16
22,20.943956,2060,2024-01-22 20:58:22,52.27139,014,16
24,20.972599,2066,2024-01-22 16:25:48,52.232254,013,16
35,20.981949,2068,2024-01-22 20:58:22,52.23362,012,16
24,20.97216,2070,2024-01-22 20:58:20,52.236465,014,16
23,21.042906,2072,2024-01-22 20:58:20,52.260124,010,16
15,20.99979,2084,2024-01-22 17:39:41,52.187565,012,16
25,21.001038,2102,2024-01-22 20:02:57,52.18624,3,16
23,20.972416,2146,2024-01-22 18:57:13,52.232754,010,16
35,20.973026,2156,2024-01-22 20:58:23,52.23393,011,16
35,20.972832,2164,2024-01-22 20:58:24,52.23286,013,16
20,20.97256,3001,2024-01-22 19:03:35,52.232117,6,16
7,21.055487,3002,2024-01-22 20:42:11,52.25618,8,16
9,21.118065,3003,2024-01-22 20:58:24,52.238426,017,16
9,21.053833,3004,2024-01-22 19:28:55,52.255737,019,16
20,21.006212,3006,2024-01-22 20:58:18,52.28673,5,16
3,21.063776,3007,2024-01-22 20:58:22,52.246574,6,16
28,21.053541,3009,2024-01-22 19:15:44,52.255646,013,16
25,21.055935,3010,2024-01-22 20:58:21,52.256866,10,16
9,21.054916,3011,2024-01-22 20:58:21,52.255875,019,16
3,21.035532,3014,2024-01-22 20:58:20,52.258793,08,16
20,20.898157,3015,2024-01-22 20:58:23,52.25271,8,16
6,21.053713,3016,2024-01-22 17:03:08,52.2559,013,16
6,21.05543,3017,2024-01-22 16:13:37,52.256393,013,16
28,21.054285,3018,2024-01-22 19:46:49,52.255836,014,16
22,21.020042,3020,2024-01-22 20:58:24,52.2317,5,16
9,21.055067,3023,2024-01-22 20:10:21,52.256107,019,16
22,21.054028,3024,2024-01-22 17:24:24,52.255566,2,16
22,21.05372,3026,2024-01-22 19:29:59,52.255733,7,16
3,21.11879,3027,2024-01-22 20:58:24,52.23817,010,16
6,21.019245,3028,2024-01-22 20:58:20,52.26339,010,16
25,21.029394,3029,2024-01-22 20:58:22,52.281696,2,16
15,21.000853,3102,2024-01-22 20:58:23,52.187862,2,16
17,21.00484,3105,2024-01-22 20:58:23,52.22154,030,16
17,20.999308,3107,2024-01-22 19:16:53,52.18788,031,16
15,20.9805,3108,2024-01-22 20:58:20,52.2752,7,16
17,20.982956,3110,2024-01-22 20:58:19,52.25415,28,16
15,20.999754,3111,2024-01-22 20:58:22,52.219154,5,16
17,21.001032,3112,2024-01-22 17:11:10,52.188343,24,16
15,20.996012,3113,2024-01-22 20:58:13,52.258327,8,16
17,20.99921,3117,2024-01-22 19:57:16,52.18748,6,16
9,21.055126,3118,2024-01-22 20:58:24,52.256084,8,16
1,20.978529,3119,2024-01-22 20:58:23,52.238335,21,16
7,20.960339,3120,2024-01-22 20:58:23,52.192642,010,16
15,21.000238,3121,2024-01-22 20:58:21,52.188118,1,16
25,21.021906,3123,2024-01-22 20:58:24,52.29881,4,16
17,20.972584,3124,2024-01-22 20:58:21,52.272118,014,16
1,21.006332,3125,2024-01-22 20:58:23,52.259804,1,16
17,20.999487,3126,2024-01-22 20:58:19,52.20605,11,16
4,21.037058,3127,2024-01-22 20:58:23,52.2691,012,16
17,20.99925,3128,2024-01-22 20:13:15,52.18699,29,16
3,21.055244,3129,2024-01-22 19:05:49,52.25593,4,16
9,21.010715,3130,2024-01-22 20:58:20,52.22962,5,16
35,20.977114,3134,2024-01-22 20:58:23,52.210926,9,16
9,21.062534,3135,2024-01-22 20:58:20,52.240295,12,16
28,20.928522,3136,2024-01-22 20:58:20,52.29974,8,16
35,20.972895,3137,2024-01-22 19:25:43,52.231888,8,16
1,20.931435,3138,2024-01-22 18:23:11,52.299576,26,16
33,20.929667,3139,2024-01-22 20:58:21,52.29039,10,16
9,21.034124,3140,2024-01-22 20:58:24,52.234516,4,16
7,21.030043,3141,2024-01-22 20:58:22,52.233704,1,16
3,21.031008,3142,2024-01-22 20:58:21,52.2821,09,16
9,20.99632,3143,2024-01-22 20:58:24,52.226574,023,16
28,20.971003,3148,2024-01-22 15:44:32,52.231663,8,16
17,20.993906,3149,2024-01-22 20:58:25,52.241543,7,16
1,20.985779,3150,2024-01-22 20:58:22,52.221573,011,16
24,20.931606,3151,2024-01-22 07:17:56,52.29918,3,16
2,20.932386,3152,2024-01-22 14:33:17,52.300133,021,16
33,20.930206,3153,2024-01-22 20:58:11,52.292004,1,16
1,20.973585,3155,2024-01-22 20:58:24,52.234203,8,16
7,20.975111,3156,2024-01-22 20:58:22,52.209354,4,16
9,20.980879,3157,2024-01-22 20:58:20,52.216053,13,16
3,21.02655,3158,2024-01-22 20:58:20,52.294178,3,16
7,21.059717,3159,2024-01-22 20:58:19,52.258163,2,16
9,21.05311,3160,2024-01-22 19:14:33,52.255882,2,16
3,21.05469,3161,2024-01-22 20:00:19,52.255966,1,16
1,20.931068,3162,2024-01-22 19:15:05,52.29932,4,16
4,21.03406,3163,2024-01-22 20:58:24,52.254444,5,16
24,20.931072,3165,2024-01-22 19:37:08,52.299038,012,16
24,21.054806,3166,2024-01-22 20:58:20,52.255787,011,16
1,20.973158,3167,2024-01-22 11:12:35,52.232197,8,16
33,20.930298,3168,2024-01-22 19:31:03,52.298622,2,16
33,20.953037,3169,2024-01-22 20:58:22,52.269497,017,16
33,20.930628,3170,2024-01-22 20:21:35,52.298794,3,16
1,21.030224,3171,2024-01-22 20:58:22,52.288948,3,16
1,20.930716,3172,2024-01-22 19:15:23,52.299175,22,16
23,20.924807,3173,2024-01-22 20:58:22,52.247276,3,16
1,21.021719,3174,2024-01-22 20:58:19,52.298744,2,16
9,21.055,3176,2024-01-22 20:58:20,52.25633,9,16
33,20.931223,3177,2024-01-22 19:44:08,52.29939,019,16
17,20.949697,3178,2024-01-22 20:58:18,52.3405,4,16
35,20.978544,3179,2024-01-22 20:58:21,52.26242,2,16
6,21.112976,3180,2024-01-22 20:58:19,52.24022,1,16
9,20.955477,3181,2024-01-22 20:58:20,52.18725,15,16
35,20.963163,3182,2024-01-22 20:58:18,52.266685,1,16
23,20.972078,3183,2024-01-22 19:10:22,52.231724,4,16
1,20.982378,3184,2024-01-22 20:58:21,52.217777,012,16
24,20.970978,3187,2024-01-22 20:58:23,52.232502,4,16
24,20.971647,3188,2024-01-22 18:59:40,52.231743,8,16
6,20.952948,3189,2024-01-22 20:58:22,52.287354,5,16
4,20.930254,3190,2024-01-22 20:45:57,52.298695,2,16
24,20.96204,3192,2024-01-22 20:58:23,52.24651,5,16
35,21.011898,3193,2024-01-22 20:58:23,52.229515,5,16
22,20.973583,3194,2024-01-22 20:02:06,52.232178,4,16
1,21.021925,3195,2024-01-22 20:58:21,52.298496,010,16
4,21.01298,3196,2024-01-22 20:58:22,52.311104,3,16
33,20.985441,3197,2024-01-22 20:58:24,52.25126,5,16
33,20.930166,3199,2024-01-19 07:17:26,52.2994,15,16
1,20.931477,3200,2024-01-22 19:23:41,52.29929,6,16
33,21.003622,3201,2024-01-22 20:58:23,52.206787,020,16
3,21.0508,3203,2024-01-22 20:58:23,52.253017,5,16
22,21.051426,3204,2024-01-22 20:58:22,52.247364,5,16
22,21.053326,3206,2024-01-22 19:56:57,52.255615,9,16
24,21.053345,3207,2024-01-22 18:48:08,52.255703,3,16
7,21.054663,3208,2024-01-22 20:19:27,52.256176,3,16
25,21.043001,3209,2024-01-22 20:58:20,52.24953,5,16
20,21.05541,3210,2024-01-21 16:13:16,52.256096,6,16
25,21.05375,3211,2024-01-22 19:22:50,52.255703,7,16
9,20.943737,3212,2024-01-22 20:58:24,52.17586,14,16
35,21.008831,3213,2024-01-22 20:58:17,52.23464,1,16
24,21.1109,3214,2024-01-22 20:58:22,52.24063,2,16
28,20.981394,3215,2024-01-22 20:58:20,52.25738,9,16
1,20.98246,3217,2024-01-22 20:58:20,52.254967,25,16
2,20.930845,3218,2024-01-22 18:53:11,52.299458,023,16
2,20.931026,3219,2024-01-22 18:41:27,52.299503,024,16
2,20.931173,3220,2024-01-22 18:35:34,52.29985,021,16
1,20.978945,3221,2024-01-22 20:58:25,52.248047,23,16
9,20.999815,3222,2024-01-22 17:50:39,52.18591,024,16
17,20.98203,3223,2024-01-22 20:58:20,52.25569,23,16
18,20.998617,3224,2024-01-22 20:58:22,52.18677,013,16
18,21.002142,3225,2024-01-22 20:58:23,52.29075,8,16
1,20.93099,3226,2024-01-22 13:17:25,52.298725,011,16
1,20.984615,3227,2024-01-22 20:58:22,52.219078,029,16
15,20.95504,3228,2024-01-22 20:58:20,52.18672,4,16
4,21.015486,3229,2024-01-22 20:58:22,52.16768,8,16
4,20.99891,3230,2024-01-22 19:39:43,52.1869,013,16
9,20.960588,3231,2024-01-22 20:58:24,52.192944,6,16
33,21.008015,3232,2024-01-22 20:58:20,52.20802,15,16
17,20.931847,3233,2024-01-22 20:58:24,52.299397,7,16
4,21.000216000000002,3234,2024-01-22 20:58:21,52.187836,012,16
9,20.999256,3235,2024-01-22 19:47:40,52.18776,021,16
33,20.920712,3236,2024-01-22 20:58:18,52.283012,016,16
17,20.999022,3237,2024-01-22 17:56:52,52.18702,22,16
2,20.93054,3238,2024-01-22 18:36:08,52.29921,022,16
1,21.027117,3239,2024-01-22 20:58:24,52.27895,26,16
33,20.930473,3240,2024-01-22 19:23:09,52.2989,9,16
4,20.992523,3241,2024-01-22 20:58:19,52.26247,1,16
9,21.118883,3242,2024-01-22 20:58:21,52.238136,3,16
18,21.000935,3243,2024-01-22 20:58:24,52.244717,6,16
9,20.998913,3244,2024-01-22 19:10:05,52.186928,11,16
4,20.998983,3245,2024-01-22 18:19:37,52.187473,5,16
9,21.084957,3246,2024-01-22 20:58:22,52.24461,018,16
1,20.982038,3247,2024-01-22 20:58:21,52.20977,7,16
17,20.998936,3248,2024-01-22 18:19:34,52.187576,3,16
18,21.002602,3249,2024-01-22 20:58:22,52.290287,014,16
9,20.983782,3250,2024-01-22 20:58:22,52.219326,7,16
9,20.998878,3251,2024-01-22 19:36:30,52.187145,020,16
4,21.020956,3252,2024-01-22 20:58:20,52.21462,015,16
1,20.972391,3253,2024-01-22 19:19:33,52.231865,9,16
1,20.931362,3254,2024-01-22 19:43:54,52.29952,030,16
7,21.05413,3257,2024-01-22 20:05:00,52.25528,5,16
18,21.006212,3258,2024-01-22 20:58:22,52.238743,1,16
3,21.054636,3259,2024-01-22 19:51:48,52.25598,7,16
9,20.943804,3260,2024-01-22 20:58:20,52.17609,022,16
15,21.011543,3261,2024-01-22 20:58:22,52.22005,1,16
17,20.930342,3262,2024-01-22 18:45:43,52.29908,013,16
24,20.93087,3263,2024-01-22 20:17:39,52.29902,012,16
1,21.022137,3264,2024-01-22 20:58:22,52.298534,27,16
1,20.994947,3265,2024-01-22 20:58:18,52.258034,5,16
24,20.971882,3266,2024-01-22 20:22:37,52.232677,1,16
17,20.999306,3267,2024-01-22 20:58:23,52.187725,034,16
18,21.02238,3268,2024-01-22 20:58:19,52.206467,5,16
1,20.998892,3269,2024-01-22 19:04:12,52.187252,031,16
17,20.97197,3270,2024-01-22 20:58:21,52.27274,26,16
4,20.998924,3272,2024-01-22 19:34:10,52.18667,10,16
1,21.022861,3273,2024-01-22 20:58:23,52.26422,28,16
28,20.923426,3274,2024-01-22 20:58:22,52.259968,10,16
18,20.998901,3276,2024-01-22 19:35:49,52.18745,7,16
33,20.98156,3277,2024-01-22 20:58:21,52.256985,021,16
33,20.929869,3278,2024-01-22 18:55:45,52.298786,11,16
9,21.052507,3279,2024-01-22 20:58:22,52.238358,10,16
1,21.024195,3280,2024-01-22 20:58:24,52.264763,24,16
1,20.931492,3281,2024-01-22 17:46:44,52.29951,030,16
24,21.011145,3282,2024-01-22 20:58:22,52.229706,3,16
3,21.055044,3284,2024-01-22 20:58:20,52.247147,2,16
15,20.949213,3285,2024-01-22 20:58:21,52.181076,010,16
9,21.019367,3286,2024-01-22 20:58:20,52.231472,024,16
24,20.970243,3287,2024-01-22 20:58:23,52.232315,2,16
35,20.96088,3288,2024-01-22 20:58:18,52.26732,4,16
24,20.92491,3289,2024-01-22 20:58:19,52.260143,6,16
22,20.97306,3291,2024-01-22 10:40:59,52.23256,8,16
23,20.973381,3292,2024-01-22 19:55:09,52.23195,7,16
35,20.972887,3293,2024-01-22 18:48:06,52.23189,6,16
17,20.988699,3295,2024-01-22 20:58:24,52.181923,27,16
15,20.93155,3503,2024-01-22 18:15:45,52.299137,3,16
33,20.930902,3504,2024-01-22 20:58:24,52.299675,8,16
2,20.931728,3505,2024-01-22 17:57:08,52.299404,022,16
2,20.93122,3506,2024-01-22 18:15:53,52.298912,08,16
15,21.00078,3603,2024-01-21 17:14:41,52.18713,7,16
9,21.091846,3605,2024-01-22 20:58:25,52.24472,1,16
9,20.999283,3606,2024-01-22 20:01:37,52.186985,16,16
4,21.022594,3607,2024-01-22 20:58:26,52.18079,9,16
1,20.999027,3609,2024-01-22 17:17:13,52.187286,031,16
18,21.002079,3610,2024-01-22 20:58:20,52.18484,4,16
18,21.000065,3611,2024-01-22 20:12:11,52.187214,9,16
25,20.982048,3612,2024-01-22 20:58:19,52.209835,9,16
35,20.9998,3613,2024-01-19 09:04:15,52.187805,10,16
24,20.925428,3617,2024-01-22 20:58:24,52.260555,7,16
2,20.965475,3618,2024-01-22 20:58:27,52.31307,09,16
2,20.933056,3619,2024-01-22 14:25:37,52.299763,08,16
2,20.931074,3620,2024-01-22 18:48:58,52.2991,011,16
4,20.999203,3621,2024-01-22 20:20:04,52.187714,4,16
4,21.024588,3622,2024-01-22 20:58:21,52.18949,6,16
35,20.98131,3623,2024-01-22 20:58:22,52.216553,10,16
33,20.99914,3624,2024-01-22 20:58:27,52.18733,12,16
2,20.930904,3626,2024-01-22 18:12:30,52.2997,010,16
2,20.93158,3627,2024-01-22 19:01:43,52.300434,1,16
24,21.03205,3629,2024-01-22 20:58:23,52.23413,9,16
2,20.929398,3630,2024-01-22 20:03:17,52.300087,09,16
2,20.932112,3631,2024-01-22 18:34:16,52.298008,09,16
24,21.082958,3632,2024-01-22 20:58:20,52.244595,10,16
24,21.118752,3633,2024-01-22 20:58:24,52.23821,1,16
24,20.931509,3634,2024-01-22 18:26:49,52.299564,9,16
4,20.999126,3635,2024-01-22 20:52:44,52.187595,7,16
26,20.973087,3637,2024-01-22 13:05:12,52.233036,08,16
26,20.97252,3638,2024-01-22 16:16:04,52.23275,6,16
26,20.955982,3639,2024-01-22 20:58:26,52.231033,09,16
26,20.973154,3640,2024-01-22 18:20:23,52.23333,08,16
26,20.980547,3642,2024-01-22 20:58:21,52.23716,2,16
26,21.034292,3643,2024-01-22 20:58:23,52.254524,7,16
26,20.956919,3644,2024-01-22 20:58:25,52.231323,1,16
26,20.972923,3646,2024-01-22 20:58:25,52.232075,6,16
26,21.037882,3647,2024-01-22 20:58:27,52.251972,3,16
26,20.973103,3648,2024-01-22 20:58:27,52.233948,5,16
26,21.084553,3650,2024-01-22 20:58:22,52.24468,4,16
73,21.05573,3801,2024-01-22 20:56:03,52.256065,08,16
6,20.972992,3802,2024-01-22 16:10:20,52.23254,6,16
6,21.034248,3803,2024-01-22 20:58:26,52.255314,8,16
6,21.053993,3804,2024-01-22 19:53:14,52.255787,3,16
6,21.044443,3805,2024-01-22 20:58:26,52.24889,9,16
20,20.973312,3806,2024-01-22 20:58:26,52.232628,011,16
73,20.981968,3807,2024-01-22 20:58:26,52.25448,7,16
20,20.900238,3808,2024-01-22 20:58:26,52.26372,9,16
20,20.971495,3809,2024-01-22 20:58:23,52.232548,011,16
20,20.972706,3810,2024-01-22 16:35:09,52.232494,3,16
20,20.990215,3812,2024-01-22 20:58:21,52.240765,2,16
20,21.028387,3813,2024-01-22 20:58:22,52.25678,7,16
20,20.971533,3814,2024-01-22 19:27:11,52.231873,010,16
73,20.969843,3817,2024-01-22 20:58:27,52.231586,6,16
20,20.973103,3818,2024-01-22 20:58:21,52.231983,1,16
73,20.971869,3819,2024-01-22 19:25:17,52.231834,2,16
73,20.97252,3820,2024-01-22 20:58:22,52.23241,5,16
20,20.982761,3821,2024-01-22 20:58:26,52.238075,7,16
20,21.00211,3822,2024-01-22 20:58:22,52.29046,4,16
20,20.96216,3823,2024-01-22 20:58:27,52.246483,012,16
6,21.083399,3825,2024-01-22 20:58:26,52.245377,2,16
73,21.05471,3827,2024-01-22 20:46:31,52.256035,3,16
73,21.053701,3829,2024-01-22 18:19:07,52.255627,09,16
73,21.053604,3830,2024-01-22 20:31:32,52.256073,1,16
28,20.932875,4001,2024-01-22 19:55:26,52.298622,8,16
28,20.931326,4002,2024-01-22 19:36:13,52.298855,011,16
6,20.93213,4004,2024-01-22 20:46:09,52.2983,011,16
28,21.052847,4005,2024-01-22 20:58:21,52.25365,012,16
6,20.932392,4006,2024-01-22 19:27:42,52.298218,6,16
15,20.932922,4007,2024-01-22 20:35:18,52.298813,3,16
28,21.049911,4008,2024-01-22 20:57:49,52.252857,6,16
28,20.932655,4011,2024-01-22 19:50:22,52.298454,7,16
18,20.932064,4012,2024-01-22 20:49:30,52.298264,6,16
28,20.911491,4014,2024-01-22 20:58:26,52.2469,3,16
6,20.92996,4015,2024-01-22 20:58:26,52.292046,7,16
6,20.931507,4016,2024-01-22 18:58:27,52.298996,4,16
22,21.08408,4017,2024-01-22 20:58:24,52.245327,3,16
6,20.929081,4018,2024-01-22 20:58:21,52.29862,011,16
33,20.931826,4102,2024-01-22 20:58:27,52.29926,13,16
17,20.949526,4103,2024-01-22 20:58:25,52.31995,2,16
33,20.999014,4104,2024-01-22 20:58:22,52.23205,4,16
17,20.931192,4105,2024-01-22 19:05:46,52.299603,033,16
18,20.929333,4107,2024-01-22 20:58:24,52.299976,011,16
17,21.0054,4108,2024-01-22 20:58:25,52.2162,032,16
22,20.931683,4111,2024-01-22 20:15:58,52.299217,2,16
23,20.931469,4112,2024-01-22 20:52:45,52.299057,2,16
23,20.953505,4113,2024-01-22 20:58:26,52.247364,5,16
4,21.027288,4114,2024-01-22 20:58:23,52.293133,014,16
23,20.931126,4115,2024-01-22 19:14:07,52.299637,1,16
22,21.01229,4116,2024-01-22 20:58:22,52.23007,1,16
23,21.008163,4117,2024-01-22 20:58:26,52.246346,6,16
33,20.933525,4118,2024-01-22 20:58:22,52.278408,018,16
22,20.923353,4201,2024-01-22 20:58:24,52.25973,6,16
17,20.988605,4202,2024-01-22 20:58:19,52.181934,25,16
2,20.929148,4203,2024-01-22 20:58:26,52.299892,3,16
2,20.950867,4205,2024-01-22 20:58:23,52.34152,2,16
2,20.931004,4206,2024-01-22 20:58:25,52.299206,5,16
2,20.955206,4207,2024-01-22 20:58:23,52.31731,1,16
2,20.931475,4208,2024-01-22 18:48:20,52.299625,6,16
2,20.941528,4210,2024-01-22 20:58:22,52.302505,7,16
2,20.942917,4212,2024-01-22 20:58:25,52.33775,4,16
7,21.00023,4214,2024-01-22 19:35:00,52.18698,011,16
17,20.999962,4215,2024-01-22 20:49:59,52.186737,8,16
10,20.9553,4216,2024-01-22 20:58:25,52.2308,8,16
33,21.00022,4217,2024-01-22 19:57:19,52.18668,6,16
10,20.97955,4218,2024-01-22 20:58:26,52.229496,7,16
76,20.929764,4219,2024-01-22 20:58:25,52.2917,4,16
33,20.997435,4220,2024-01-22 20:58:25,52.2351,14,16
1,20.933239,4221,2024-01-22 20:50:10,52.29873,6,16
10,21.001118,4222,2024-01-22 18:20:10,52.1877,2,16
31,21.000263,4223,2024-01-22 20:58:26,52.187515,04,16
17,21.000006,4224,2024-01-22 18:18:06,52.187283,12,16
10,21.02282,4225,2024-01-22 20:58:24,52.20502,6,16
18,21.000011,4226,2024-01-22 20:38:51,52.186954,10,16
22,20.98103,4227,2024-01-22 20:58:23,52.259377,10,16
76,20.931458,4228,2024-01-22 18:03:03,52.29906,014,16
76,20.92977,4229,2024-01-22 20:58:27,52.291187,3,16
35,20.999844,4230,2024-01-22 15:59:13,52.18662,6,16
10,20.999931,4231,2024-01-22 15:59:34,52.187847,6,16
7,20.9441,4232,2024-01-22 20:58:25,52.1763,6,16
15,20.999039,4233,2024-01-22 19:41:16,52.187637,9,16
17,21.001534,4234,2024-01-22 20:58:22,52.18878,9,16
76,20.93357,4235,2024-01-22 20:58:24,52.299465,10,16
35,21.000156,4236,2024-01-22 19:20:47,52.186398,2,16
18,21.000103,4237,2024-01-22 19:16:14,52.187057,3,16
17,21.000134,4238,2024-01-22 19:18:17,52.186447,12,16
76,20.931211,4239,2024-01-22 20:58:25,52.223885,9,16
76,21.02435,4240,2024-01-22 20:58:26,52.189846,013,16
17,20.95026,4241,2024-01-22 20:58:24,52.340607,3,16
10,21.000048,4242,2024-01-22 18:13:42,52.18752,4,16
9,21.000967,4243,2024-01-22 19:46:16,52.186172,9,16
18,21.00008,4244,2024-01-22 12:37:06,52.18757,10,16
76,20.9136,4245,2024-01-22 20:58:24,52.237717,7,16
10,21.0007,4246,2024-01-22 20:58:24,52.1878,4,16
10,20.999039,4247,2024-01-22 19:41:36,52.187057,5,16
15,21.000195,4248,2024-01-22 20:11:42,52.1864,2,16
31,21.000610000000002,4249,2024-01-22 20:58:26,52.1867,1,16
76,20.93223,4250,2024-01-22 19:08:15,52.300205,015,16
76,20.9128,4251,2024-01-22 20:58:25,52.2518,2,16
76,20.931229,4252,2024-01-22 19:24:50,52.299538,8,16
18,21.000494,4253,2024-01-22 20:58:25,52.186279999999996,2,16
10,21.018368,4254,2024-01-22 20:58:25,52.18926,010,16
18,21.000006,4255,2024-01-22 15:44:47,52.186596,1,16
10,21.016027,4259,2024-01-22 20:58:22,52.168095,3,16
10,21.024296,4260,2024-01-22 20:58:22,52.19468,09,16
76,20.9337,4261,2024-01-22 20:58:27,52.270706,6,16
76,20.931578,4262,2024-01-22 20:42:58,52.298504,1,16
76,20.929855,4263,2024-01-22 20:58:21,52.27971,11,16
31,21.009003,4264,2024-01-22 20:58:26,52.188953,3,16
17,20.9933,4265,2024-01-22 20:58:25,52.2423,22,16
17,20.996513,4266,2024-01-22 20:58:23,52.237427,1,16
76,20.931372,4267,2024-01-22 19:22:53,52.299004,12,16
76,20.925444,4268,2024-01-22 20:58:26,52.260555,5,16
